Gene symbol	P2	P4	P6	P8	P9	W5	W6	W7	W8	W9
ADA	620.9388821	624.0134106	947.8379445	585.6176331	644.248673	762.3352362	697.7323505	627.7913671	789.8054094	655.0220313
ADAD2	901.5778954	836.6762457	1149.988437	931.6355692	729.2836137	688.1602	785.7483607	825.7353081	1010.982755	797.9547917
ADAL	169.876866	377.2011015	272.3382514	345.1277908	222.7220865	65.26570964	60.72392694	78.03199946	58.95100466	52.17242698
ADAM10	9.407526187	4.114058968	10.21168461	7.157880912	5.330390844	63.54402217	6.244436332	0	6.894295914	16.96547728
ADAM11	949.9375995	959.7634275	1051.441102	970.9089996	1027.939077	1157.888811	1048.008398	631.63993	925.8151405	964.1310617
ADAM12	13.88392545	17.98923296	61.85710078	11.56088004	18.09776441	2.947742971	13.23850177	115.3280711	9.040623274	10.91820271
ADAM15	999.0612943	1255.210365	1178.869391	979.6440751	956.7367769	1263.959683	1237.978656	1111.113351	1316.005448	1048.94189
ADAM17	6.980424978	22.57620091	13.21764901	3.660374599	18.16498521	14.82260453	12.97565861	0	7.778156914	9.958762783
ADAM21	4313.754925	3842.537624	4123.833024	3722.065587	3524.896233	3714.676439	3564.310379	2975.887079	4188.051435	3832.474479
ADAM22	103.7602508	48.68305048	112.3806821	126.5899726	77.25423677	41.70050806	80.83926646	0	0	0
ADAM23	49.89805265	127.4456275	99.0099911	61.75595376	93.95965789	68.86207898	74.35276395	720.9774593	51.27606706	48.12670302
ADAM28	348.3491832	226.9134371	234.5106624	212.5424641	223.0785608	131.0091261	217.2520923	583.8787134	281.9412265	164.689203
ADAM32	480.4370045	406.0298853	424.368885	385.3388995	299.2578984	362.0591278	422.1104537	501.5499266	539.0876464	449.2285924
ADAM33	996.6784753	973.8079379	1058.904754	1046.569326	971.8311291	856.9788863	682.6425223	1052.76646	898.9477442	875.9060324
ADAM8	399.5561348	234.4091776	253.4757953	286.4268746	253.7590127	279.8637162	430.4608637	51.36585284	340.3056415	239.0814568
ADAM9	454.8396214	518.9233145	634.7791785	408.4784172	358.7576723	416.0797719	466.0244073	364.4034517	533.5419482	396.826649
ADAMDEC1	98.49473084	155.9081755	66.01221048	150.3394036	115.9257541	129.7415802	94.59698396	92.42776507	90.8481643	127.3945152
ADAMTS1	1113.911949	992.7743195	1252.378774	1032.285644	1048.64056	852.3219919	899.9099468	941.8434533	1178.756929	944.2020302
ADAMTS10	16.11735448	2.05702795	1.276324751	46.22578252	24.65569136	0.783969478	1.388976786	0	6.205444359	1.590920251
ADAMTS12	190.9382148	160.4481054	298.9009968	113.4688762	65.25063713	47.27928928	75.84063503	118.7112986	104.0389227	103.2076508
ADAMTS13	942.865591	815.7867319	1191.947072	884.6119058	737.6917067	889.7579718	741.1644625	698.4988959	894.3545667	926.059298
ADAMTS14	7.420227841	9.36022995	5.721771254	10.63796549	7.288715775	4.792720289	4.465576604	0	8.697532434	7.723051301
ADAMTS15	49.0367295	37.02651631	35.73876132	26.03653954	34.64962011	36.0731731	25.68532497	0	31.02595557	49.84324768
ADAMTS16	293.9899401	155.8906516	192.4284996	128.8103031	181.8518705	99.41786523	182.8564008	553.0597409	217.6677009	230.9365284
ADAMTS17	101.9732259	57.68437916	82.04529254	72.0965058	61.64162394	70.20125921	85.50898996	139.5507393	133.6941221	81.12537876
ADAMTS18	4558.698099	3158.490683	9461.196251	3272.146714	2271.667138	3005.533967	2939.296276	2411.234971	3215.247475	3062.523434
ADAMTS19	10.03787264	21.79482096	22.26910694	10.984876	10.91939328	7.467985396	7.064827284	0	16.30599794	4.99246413
ADAMTS2	0.478373855	4.372149505	1.810221858	0	2.829998611	12.29235995	13.49125648	0	34.85000926	11.62079626
ADAMTS20	622.2348654	1660.758768	1165.338249	1802.390326	1844.435778	1797.800751	884.3427645	1220.37336	1085.244652	1304.105402
ADAMTS3	481.7874514	414.1480209	410.6777764	370.8428267	370.8556024	453.9395092	467.3690657	395.7470461	554.6345042	513.3666151
ADAMTS4	34.41040026	2.057026892	1.277361308	36.30907241	16.64548135	4.728085768	4.136567646	0	3.444981275	3.70484292
ADAMTS5	916.6708137	948.2752129	1070.190046	990.4821516	787.4635605	1088.674228	900.0098598	913.0763624	1031.162799	861.5760605
ADAMTS6	2320.939377	2066.816255	2726.214169	2085.470025	1941.979724	1804.396223	1760.818736	2757.832457	2114.133079	1592.537412
ADAMTS7	1785.437495	1491.367699	1432.22985	1199.351797	1176.584837	1041.550272	1458.119015	2034.722091	2036.253279	1692.39303
ADAMTS8	1867.982673	2005.195508	1844.649082	1474.484055	1499.378137	1326.688439	1425.73562	1240.389352	1676.698676	1628.591775
ADAMTS9	948.5353823	891.2737687	996.6537934	817.3701962	815.7793694	1025.170475	895.521959	783.1635667	930.0368102	900.2586877
ADAMTSL1	360.8831952	222.9534819	238.1677176	237.310867	164.0207591	190.1080189	240.3697746	0	262.2764687	221.8818285
ADAMTSL2	667.7435419	624.8045583	751.7022066	741.9577597	628.4259906	617.9564949	793.442473	977.5334039	844.5708618	763.1717818
ADAMTSL3	718.4227845	462.4250347	656.9011796	495.700722	430.4603147	512.335797	621.7127938	594.0300479	568.67576	501.7781454
ADAMTSL4	619.4927462	652.4201258	544.1763092	582.4930794	705.5917705	660.4827214	675.6901825	697.3854408	737.1266248	727.9350945
ADAMTSL5	3.373717473	92.56620337	11.49633872	41.49446825	15.97953689	237.2037868	83.41506359	277.0120141	13.09083918	90.50234032
ADAP1	51.29534187	12.3989546	18.60792907	39.72251582	18.72774255	36.42740494	8.307357505	0	17.3033748	13.82243828
ADAP2	1138.998742	1048.437593	1279.818117	1224.961811	1575.662878	1054.659975	1071.95752	981.3420485	1233.082311	1255.646552
ADAR	1116.502077	1123.691492	850.7887815	1101.358519	1253.00099	1362.225495	1095.692474	1323.376487	1753.25695	1407.009524
ADARB1	4314.915087	4242.621478	5360.93211	4487.1518	5081.94414	3652.730149	3473.001784	3264.274894	4246.395864	3786.76183
ADARB2	1392.217453	1787.716613	1755.643909	2123.313748	915.7779179	373.7173876	1467.622066	4064.697083	1758.244699	2077.222008
ADAT1	535.008906	562.1632095	555.5367653	602.6267809	583.0662445	531.0927352	543.3543079	953.4848908	491.4552265	537.8144385
ADAT2	937.1412071	586.8834962	760.0664112	716.5984138	709.2257339	679.9095549	677.1727844	591.2137644	942.7976878	659.0943837
ADAT3	978.4706091	434.2165867	881.5440286	622.2646722	344.0730483	480.4519402	681.6312431	822.8336279	876.0531091	587.0852053
ADCK1	691.2692667	842.2463984	863.9435951	993.049567	816.1260382	646.2754764	643.4180538	461.7395765	648.924594	571.0798714
ADCK2	631.2032855	1673.74445	453.1629262	1062.942272	2430.009818	2936.220984	2223.393926	1180.048838	767.4589037	1748.225486
ADCK5	54.54470682	82.65223491	127.9861417	125.8108791	129.8322009	34.15304467	41.64040195	28.45654936	40.26810071	32.89924568
ADCY1	646.7753496	711.0112876	773.5667509	655.7477995	810.1045467	899.1312519	746.7344969	1146.105678	854.4662871	799.9864354
ADCY10	5.02511545	2.068205433	5.683619836	5.015955013	2.194232833	18.71050566	2.871999382	0	5.104813613	4.369105408
ADCY2	547.3768228	779.8773947	901.772149	539.7771266	558.4949621	334.314462	447.6615935	488.5902967	504.2876903	455.5381023
ADCY3	76.08731029	95.74950411	101.5206973	101.150774	88.82593919	75.07221142	87.5746817	269.7276844	127.2304182	101.5331947
ADCY4	1040.046781	1020.069034	1191.652195	1086.215792	1349.254038	1057.465521	940.4100944	509.4630577	1175.399442	1177.572808
ADCY5	1047.389918	998.1836531	1376.631227	1213.11729	1112.355306	1317.67803	1255.71876	1057.648428	1059.783503	1013.693191
ADCY6	1.346930221	0	0	1.191182704	0	0.660845298	1.746726309	0	1.159446288	3.023085518
ADCY7	694.5435829	718.5672366	773.2544457	773.6805327	840.913376	826.8929906	824.2354316	867.8693696	919.1044725	805.4436892
ADCY8	1157.09376	783.8937727	639.0113464	790.0830136	831.9598255	829.7890777	888.4718824	1422.120082	769.2328315	844.5518499
ADCY9	926.4946223	785.6533496	762.7001766	720.983904	682.8313048	802.1737689	1009.167045	1710.24492	901.9171221	635.039029
ADCYAP1R1	32.72258568	16.99523888	34.92675621	30.61801058	4.818066782	4870.967387	6.491174709	714.5692739	3.560842474	41.7308375
ADD1	614.9359155	466.6419663	508.5391359	550.4196201	744.5079972	508.2375273	511.0159299	529.6181128	579.310543	552.3328429
ADD2	10.8114058	80.21707314	24.70146275	12.85688954	33.29899884	7.426900739	5.86270591	0	7.801674921	4.995407887
ADD3	1701.870545	1545.727761	1703.948771	1504.301057	1535.729818	1599.474802	1620.033448	1899.278716	2000.236343	1703.237866
ADGB	27.11375937	36.99800876	38.80443398	28.87786153	58.13012683	30.13511511	63.32311002	0	29.74216534	33.64074907
ADGRA1	0	0	0	0.49168013	0.50474414	6.323858021	3.329163051	0	8.058311729	3.617712611
ADGRA2	435.45273	531.5528756	558.6708166	489.3402507	508.011533	698.0007298	771.2121462	1087.451112	668.1014682	568.2499584
ADGRA3	706.541843	720.8166871	1266.692268	758.7483086	802.2562071	802.8638595	722.209783	961.3279706	727.4807199	784.5679789
ADGRB1	1872.536557	1671.892279	1486.697835	1620.526414	1163.879695	1415.39841	1360.648056	1571.723685	1048.105941	1041.533292
ADGRB2	378.6310754	388.0433358	391.2316708	485.4850798	424.667324	256.0620449	266.886594	247.8102789	411.5796918	376.0008676
ADGRB3	68.18162289	371.6358415	123.2763748	204.1446507	167.7709046	663.887814	420.8995267	475.0867089	152.9447769	269.3359168
ADGRD1	151.6009985	108.1486488	134.3371275	107.6342469	104.3608442	95.01980171	98.1220802	122.357482	112.2343312	122.7750732
ADGRE1	462.9910608	444.1422699	482.4150087	490.7567837	438.0224821	466.6143722	483.9788252	520.6910445	644.7676933	534.9949304
ADGRE5	9692.377075	15598.66587	18810.20855	19855.64818	16568.41908	7362.710196	7898.475911	6095.683278	8107.102948	8673.778034
ADGRF1	1776.792941	3522.150468	2006.682362	4270.016275	4159.969044	4709.020107	3948.438508	3279.047588	2388.876591	3278.134749
ADGRF2	226.5131422	288.5810744	183.6115546	272.2137845	233.3320236	519.492303	386.7798011	408.2870868	349.6526646	480.1242174
ADGRF3	506.0511339	481.1629435	405.0400929	461.0469331	380.1302674	486.0195627	522.578359	554.5477038	707.1793615	488.7596621
ADGRF4	2.007024433	3.428227834	19.76958406	0	1.333650555	14834.99335	0.698677087	0	2.069717062	16.4661206
ADGRF5	0.548942624	2.677350236	0.521971546	1.701369444	0	1.015449232	1.706342332	0	3.948677134	0
ADGRG1	171.4187572	267.9122996	260.9827561	246.6734549	235.5905043	205.7652586	254.0562811	0	238.211189	234.3215175
ADGRG2	164.2279864	141.7408415	111.8062991	126.5432535	80.71363013	99.9988925	134.9784748	0	126.3955112	117.5358301
ADGRG3	79.81546383	425.4700469	67.5893866	305.9648846	278.1450548	925.8771723	700.0896702	1436.620312	186.3864907	395.5745568
ADGRG5	300.8874392	280.8195799	243.0156251	283.948354	244.4635978	208.7631387	232.8335185	346.999034	244.5869857	206.4620804
ADGRG6	169.2876381	143.7984288	171.7446117	104.5743675	167.1924867	82.55624451	91.89322685	77.04141384	100.5605196	60.67917374
ADGRG7	352.1283134	370.6808157	506.6604199	335.6678376	398.1074155	508.5148119	421.6960836	234.5682319	535.7843455	487.1437579
ADGRL1	487.5577294	476.2006656	513.3309456	462.0820258	463.4999566	445.2319853	462.8613417	473.452611	496.2199224	521.5774506
ADGRL2	1787.644805	2280.913992	2503.409382	2224.292088	2647.735246	4132.820476	3709.254026	3072.643171	3019.901076	3469.976647
ADGRL3	456.8638729	452.5458995	583.4901357	465.1207649	370.3957736	592.8402283	419.863903	371.465023	597.5525777	474.3233897
ADGRL4	1.566778112	3.189988012	2.241190531	5.283841482	0.774361808	2.763035216	0	0	2.94026054	1.847274172
ADGRV1	5372.462639	12373.03947	7528.502187	10811.51739	17319.79485	20564.59764	16122.39586	16554.75059	10633.29405	16593.56123
ADH1A	200.845274	200.4631249	206.7482728	201.9094394	181.4175466	155.1853987	158.87583	412.6206051	183.2661075	133.422378
ADH1B	219.3688717	308.4584567	230.5296823	264.7616323	284.6033845	185.8560005	193.7569415	185.614231	130.2566606	174.2636259
ADH1C	195.0032361	275.3036438	234.4514985	246.603099	304.7758377	260.078872	268.5664323	346.1334505	286.0085533	283.829373
ADH5	4147.495176	3946.446098	3781.291235	4340.861032	6118.520123	3320.17577	2791.295509	3292.735838	2884.32633	3459.754504
ADH6	1.344636692	3.428384004	0	4.552906482	5.329900787	10.20428662	9.70561765	0	2.068122903	3.710382611
ADH7	367.3124073	428.4310199	460.4914008	311.673508	394.6505657	259.8503156	222.5899116	301.9486	258.0168145	288.0255713
ADHFE1	1341.568833	1272.802451	1747.619667	1068.916315	842.6474556	1292.371142	1393.174257	1830.927946	1561.103626	1066.23553
ADI1	3.317713621	3.459766426	7.732532758	6.550896207	6.048670276	11.11673865	10.92255601	0	13.90896542	13.10298499
ADIG	6.716707151	1.371352285	4.467269362	5.207755458	1.999050576	2.352347391	12.49746384	39.40691695	3.447379571	4.772420352
ADIPOQ	220.4138393	155.2588744	169.5616105	298.692108	112.9577036	133.6896162	150.6352584	464.0276947	184.353315	118.1646574
ADIPOR1	6.010124747	2.742474116	0.637507725	7.849011677	6.00334936	8.571744487	4.904831165	39.20292616	3.45060201	1.063139559
ADIPOR2	85.39533373	72.79310937	80.61048833	94.57759131	59.46278187	86.86607841	92.92187033	39.68490413	97.86704872	102.0779201
ADK	221.9760034	114.2109201	66.17089266	117.5004763	208.0430904	131.9026149	166.4547221	76.58574684	153.4826593	203.1542549
ADM	686.0994386	674.4590802	706.6524522	644.4121415	672.7225778	754.17367	688.2114292	621.5717561	656.2880618	770.0670599
ADM2	12.81627821	8.913786747	5.74787333	10.37636446	7.99019432	0	0	0	0	0.529320294
ADNP	906.983708	1005.600835	537.6135425	450.7202534	589.053464	1331.034898	1153.824241	1437.953812	1488.494527	1028.208088
ADNP2	6.824705707	49.19645712	18.80820933	35.70649333	15.61081088	69.73822468	46.10178392	0	19.75977718	53.1509508
ADO	47.28607152	37.8505715	32.85891207	126.3209991	105.9262398	60.37357733	44.59562265	0	41.26509547	20.80907516
ADORA1	1901.327219	2007.364589	2235.185919	1848.020264	1629.902981	1818.759273	1696.074372	1179.308844	1609.804124	1859.212278
ADORA2A	351.0743752	358.3798117	513.7263171	333.6895669	295.1650112	253.2653693	262.3073872	196.2620947	280.1582379	249.3148396
ADORA2B	183.9121507	246.3802514	210.9294768	222.0114778	249.1947518	226.9959703	220.2621218	233.939311	244.4267164	239.1215484
ADORA3	43.62876652	61.71074734	31.13047585	35.25930815	51.06234431	45.04609179	58.83360717	37.08481246	49.73286257	46.45720425
ADPGK	89.34703599	96.39893889	57.39235705	77.77321237	71.08139968	91.31737146	86.2755141	58.43534394	104.5620901	100.6534748
ADPRH	1054.63398	1322.223271	1409.02548	1193.913669	1236.296957	1569.946972	1422.254618	986.4292562	1299.660484	1434.697342
ADPRHL1	2317.404699	2604.885039	3335.239489	2761.39692	2944.98176	2090.351144	2337.893612	1828.5948	2985.763489	2376.511383
ADPRM	1246.855546	983.5043484	839.8600148	812.0794626	950.6792355	695.8768933	981.2332887	578.8841043	1004.137599	843.2595117
ADPRS	368.7450467	348.0014032	402.7321903	427.8327382	398.1760567	323.549225	278.1735782	178.0497129	299.840644	357.4185893
ADRA1A	70.0188282	49.82818478	40.70304721	87.13237783	65.81275662	65.09164976	54.95107452	0	38.86630914	34.01574816
ADRA1B	27.73945871	11.35119279	23.90264862	16.44713226	10.4105536	6.520978297	15.22339834	0	13.30768121	10.22315282
ADRA1D	606.7753545	588.2699431	562.0320485	613.0994832	623.5488518	734.1819279	628.3168284	1250.881741	756.6038496	733.9623658
ADRA2A	1.02157257	4.886368727	3.538156414	7.277613812	8.012976958	34.00593498	23.68559861	107.9199589	20.989523	26.00029785
ADRA2B	2199.3082	1464.799813	2256.83729	1868.978892	1130.726216	1395.549955	1572.19145	2650.566468	1510.670024	1118.468352
ADRA2C	14.84088834	28.11270925	12.1345378	16.21211807	31.29455827	19.69625881	8.275572877	0	2.756066108	16.93777547
ADRB1	274.0926489	365.2508494	320.0175047	476.8192938	425.4375646	301.8283635	296.3825457	332.4216841	313.9069725	351.9881889
ADRB2	3.400525693	2.196810405	6.721209189	3.275647866	0	3.359353775	4.43051214	0	2.922729483	3.945209101
ADRB3	384.0536288	487.3217644	549.3065183	435.6748236	387.9446763	441.4346031	554.2296014	1258.206404	479.9747884	354.0842062
ADRM1	1117.927562	956.6722682	993.0253165	924.5836226	899.9168319	1172.07302	1068.397503	1064.29423	900.1977721	912.451005
ADSL	1103.920224	962.5380889	1062.316502	1154.592616	1125.481984	719.4802023	517.2519904	381.2955407	763.4484727	586.4385454
ADSS1	418.9429833	505.2442932	501.0451268	428.4613532	428.5866007	553.0814743	467.0444369	421.7913898	380.4151347	413.8454494
ADSS2	1732.198891	1332.183797	1544.39696	1459.962549	1497.323836	1480.171938	1382.411159	1289.037925	1477.243432	1377.173953
ADTRP	423.6245385	5.589211896	4.049441863	855.0419208	143.9000409	27.13060984	2.290660951	0	0	0
AEBP1	566.7199315	698.1106844	559.8116103	727.9320907	731.8045996	780.0611949	661.4080128	434.0108967	870.6842293	976.12548
AEBP2	198.4774342	236.3102822	270.2467118	229.8000572	284.3150917	259.9697442	244.3152185	592.2207745	228.6857234	339.1098403
AEN	3475.956948	3780.336379	3914.93326	3622.547724	3847.981796	4098.66936	3998.816687	6045.785675	3643.800013	3707.692384
AFAP1	975.6590602	956.0052766	1186.808226	1194.795654	1337.383747	1155.177114	1060.670907	871.1473663	917.0692914	1123.16114
AFAP1L1	2530.514353	2269.402944	2411.193095	1942.083897	1558.98434	1744.215884	1850.124076	2175.697707	2038.716743	1812.522349
AFAP1L2	1125.95184	1043.498045	1163.994479	1193.029776	994.8565546	919.1815378	862.3924683	1287.666355	955.372003	954.4353476
AFDN	1363.033579	2619.686307	1869.332966	2340.394866	3747.096704	4399.954769	3897.698264	2613.295494	2139.07887	3380.622259
AFF1	4.713451445	1.371353979	3.830749502	0	1.998173255	11.79400341	0	0	6.202906869	4.237708277
AFF2	389.0924826	371.1789165	345.6846202	433.4991223	426.333148	385.2672226	426.8325843	434.3868689	438.2230575	444.2032094
AFF3	57.87022363	62.6142132	62.89162824	50.15358153	49.42579683	48.33649922	78.12445775	66.99919588	77.08680452	63.20410103
AFF4	1.187442326	27.79514416	1.43805484	5.128869012	6.745050926	2.0802877	7.76296508	0	5.455848734	8.938222443
AFG1L	1408.434344	2504.09247	1638.240775	2217.809677	3678.735702	4472.32577	3702.329521	3396.333584	2174.514426	3625.061341
AFG3L2	536.9209126	586.659663	663.0164483	772.3092833	606.1596692	402.7902943	455.9166938	465.9310252	609.6363904	603.9414181
AFM	761.1780198	817.9037268	676.5144755	794.2169339	876.7930575	713.0742645	703.7661655	368.2519023	826.9921131	797.1528834
AFMID	5161.670191	4562.85382	6950.118552	5115.572756	5674.387533	4724.452491	4811.250679	4122.780127	5455.323699	4752.613449
AFP	324.1046767	270.1389769	240.0017034	316.0546524	331.6442443	360.5861456	371.1571464	506.8480929	283.7602009	286.34652
AFTPH	0.67367805	5.485414638	0.638511921	4.544790163	6.660004949	18.88048691	12.43939213	0	2.756640532	12.1809201
AGA	5208.523226	4952.633323	8191.37126	3878.524169	4226.464526	4138.807292	5601.86089	4116.228508	6833.933199	4665.576945
AGAP1	348.885028	240.4584645	268.6850751	301.4131286	257.4858979	273.9496629	343.8654271	387.3855906	369.0411554	301.5051005
AGAP2	3821.375467	3739.855122	3950.23998	4702.5559	4767.232391	3316.046165	3888.255182	2738.898447	3999.131745	3733.053772
