"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sec61a1",3735.879,0.06212719,0.1464527,0.4242133,0.6714103,0.8671863
"Adgrg2",1487.878,-0.1578981,0.3727303,-0.4236256,0.6718389,0.8671863
"Zfp707",401.2308,0.06993586,0.165266,0.4231715,0.6721702,0.8671863
"Gtdc1",236.9018,-0.09540917,0.2252182,-0.42363,0.6718357,0.8671863
"Ldlrap1",1054.295,0.06995807,0.1654369,0.4228685,0.6723912,0.8671863
"Nploc4",1421.566,-0.05201424,0.1229987,-0.4228844,0.6723796,0.8671863
"Arhgap32",671.9438,0.09403319,0.2222768,0.4230454,0.6722621,0.8671863
"Orai3",663.3018,-0.05635618,0.1331585,-0.4232264,0.6721301,0.8671863
"Hoxd3os1",15.42213,0.2878892,0.6800133,0.4233582,0.6720339,0.8671863
"A930005H10Rik",108.8349,-0.1496181,0.3533847,-0.4233858,0.6720138,0.8671863
"Gpatch1",376.3315,0.05643332,0.1331398,0.423865,0.6716643,0.8671863
"Gm17080",4.463728,-0.3271209,0.7722155,-0.4236134,0.6718478,0.8671863
"Gm6361",79.22417,-0.3225222,0.7626697,-0.4228857,0.6723786,0.8671863
"Gm11525",10.15392,-0.2404657,0.5676764,-0.4235964,0.6718601,0.8671863
"Gm7162",23.927,0.180143,0.4259827,0.4228882,0.6723769,0.8671863
"4930515G01Rik",6.00516,0.2841863,0.6715137,0.4232025,0.6721475,0.8671863
"Gm4673",159.3946,-0.1067353,0.2516585,-0.4241273,0.671473,0.8671863
"Lypd6b",776.7444,-0.1104401,0.2613308,-0.4226066,0.6725823,0.8672585
"Prickle2",160.5577,0.1263798,0.2990277,0.4226358,0.672561,0.8672585
"1110051M20Rik",330.7633,-0.05655507,0.1339796,-0.4221171,0.6729395,0.8673852
"Fancb",44.34776,0.1364072,0.3230989,0.422184,0.6728907,0.8673852
"Duxbl1",29.01917,-0.4131685,0.9786077,-0.4222004,0.6728788,0.8673852
"Opa3",1122.893,-0.0773142,0.1831727,-0.4220837,0.672964,0.8673852
"Nsd3",1548.394,-0.06038587,0.1430288,-0.4221938,0.6728836,0.8673852
"Riok2",432.5014,-0.05305691,0.1256134,-0.4223825,0.6727459,0.8673852
"Erg",262.8215,0.09140482,0.2166848,0.4218331,0.6731468,0.8674737
"Dohh",561.272,-0.08777671,0.2081025,-0.4217955,0.6731743,0.8674737
"Gm9392",8.5455,-0.3057855,0.7249606,-0.4217961,0.6731739,0.8674737
"Gosr1",973.2187,0.05258139,0.1246826,0.4217218,0.6732281,0.8674821
"Tmem144",105.3019,0.1048511,0.2486825,0.4216264,0.6732977,0.867511
"Prr14",1112.13,0.05532789,0.131349,0.4212281,0.6735885,0.8675812
"Mrm3",137.485,-0.09039305,0.2145861,-0.4212437,0.6735771,0.8675812
"Sun2",2452.019,-0.05351752,0.1270201,-0.421331,0.6735134,0.8675812
"Gm9776",59.7095,-0.1148244,0.2724683,-0.4214231,0.6734462,0.8675812
"BC049715",7.895818,-0.3235502,0.7677739,-0.4214133,0.6734533,0.8675812
"Gm47439",5.374416,-0.3872056,0.919838,-0.4209498,0.6737917,0.8677821
"Slain1",559.7622,0.09151118,0.2175265,0.4206899,0.6739816,0.8679657
"Mex3b",46.74881,-0.1322289,0.3144449,-0.4205154,0.674109,0.8680689
"Galnt7",375.8297,-0.2042282,0.4857645,-0.4204264,0.674174,0.8680917
"Chrd",106.2232,-0.132368,0.3150503,-0.4201489,0.6743767,0.8681267
"Rnf25",542.6214,0.06112546,0.1455115,0.4200731,0.6744321,0.8681267
"Zcchc2",584.1763,-0.0726279,0.1728915,-0.4200778,0.6744286,0.8681267
"Prdm6",27.34771,0.2135707,0.5084347,0.4200554,0.674445,0.8681267
"Spin4",41.40258,-0.1233789,0.2937586,-0.420001,0.6744848,0.8681267
"A930029G22Rik",7.892954,0.2942316,0.7004566,0.4200568,0.6744439,0.8681267
"Gm20731",4.3769,0.3268614,0.7786068,0.419803,0.6746294,0.868252
"Faah",1198.227,-0.06058767,0.1443725,-0.419662,0.6747324,0.8682628
"Usp54",1266.99,0.06789098,0.1617626,0.4196952,0.6747082,0.8682628
"Nup85",539.9416,0.05865156,0.1398548,0.4193747,0.6749423,0.8684533
"Arl14ep",482.6769,0.06143666,0.1465298,0.4192775,0.6750134,0.8684533
"Fam217b",93.0452,0.1147457,0.2736828,0.4192653,0.6750222,0.8684533
"Fam122b",158.5357,-0.09174839,0.2192939,-0.418381,0.6756686,0.8690071
"Cdc42ep3",452.3827,0.1096777,0.2621258,0.4184164,0.6756427,0.8690071
"Arhgap12",1005.857,0.05098022,0.1218595,0.4183526,0.6756894,0.8690071
"Arel1",1000.954,-0.05566143,0.1329944,-0.4185247,0.6755635,0.8690071
"Ythdf3",2086.463,-0.05182817,0.1238637,-0.4184291,0.6756334,0.8690071
"Bcl2l15",5.509294,-0.3313598,0.7922522,-0.4182504,0.6757641,0.8690424
"Gm16794",30.26953,-0.1673632,0.4002295,-0.418168,0.6758243,0.8690589
"Gm26614",8.035701,0.298468,0.7138991,0.4180815,0.6758875,0.8690794
"Eral1",313.3424,0.082913,0.1984155,0.4178756,0.6760381,0.8691003
"Cd7",5.674546,0.3405898,0.8151974,0.4178004,0.6760931,0.8691003
"Zmym4",774.5605,-0.08791507,0.2103343,-0.4179778,0.6759633,0.8691003
"Gm47694",25.31158,0.177526,0.4248494,0.4178562,0.6760522,0.8691003
"Zc3h10",356.2467,0.08016712,0.1919487,0.4176487,0.676204,0.869182
"Ppm1d",311.4958,-0.07758983,0.1862711,-0.4165425,0.6770131,0.8697763
"Eya3",744.2287,-0.06611334,0.1587608,-0.4164337,0.6770927,0.8697763
"Tmem131l",447.0993,0.08434517,0.202515,0.4164884,0.6770526,0.8697763
"Mrps17",651.7749,-0.07786729,0.1867785,-0.4168964,0.6767542,0.8697763
"Kcnk2",36.01816,0.1924714,0.4621513,0.4164683,0.6770674,0.8697763
"Zfp354c",204.5793,-0.1073337,0.2575533,-0.4167435,0.6768661,0.8697763
"Cradd",197.2722,-0.08732706,0.209643,-0.4165513,0.6770066,0.8697763
"Nim1k",71.74709,-0.1333109,0.3200842,-0.416487,0.6770536,0.8697763
"Gm41639",4.887371,-0.679048,1.630414,-0.4164881,0.6770528,0.8697763
"Pex12",227.7174,-0.06571738,0.1579534,-0.4160555,0.6773694,0.8699182
"4930562F07Rik",14.91129,-0.249839,0.600498,-0.416053,0.6773712,0.8699182
"Gimap1os",6.245651,0.3777448,0.9079884,0.4160238,0.6773926,0.8699182
"6230400D17Rik",65.4536,0.1201409,0.2887285,0.4161034,0.6773343,0.8699182
"Vipr2",118.1322,0.1472366,0.3541828,0.4157078,0.6776238,0.8700861
"Tmem216",154.2975,0.0771839,0.185658,0.4157317,0.6776063,0.8700861
"Gm42984",6.672292,-0.2705279,0.6508536,-0.4156509,0.6776655,0.8700861
"B3gnt5",35.27374,0.1722804,0.414634,0.4154999,0.677776,0.8701295
"Engase",170.2732,0.1017479,0.2448952,0.4154752,0.677794,0.8701295
"Ggnbp2",1605.101,0.06768427,0.1630492,0.4151156,0.6780573,0.8701994
"Gnl3",589.0476,0.08458322,0.2037086,0.4152168,0.6779832,0.8701994
"Cep70",209.1826,0.09535159,0.2297202,0.4150771,0.6780854,0.8701994
"Cracr2a",1149.705,0.230436,0.55487,0.4152973,0.6779243,0.8701994
"Marchf2",1046.886,0.07574923,0.1824925,0.4150814,0.6780823,0.8701994
"Pdpk1",1657.783,0.06440921,0.1552032,0.4149993,0.6781424,0.8702117
"Dtymk",404.1365,0.05929732,0.1429488,0.4148151,0.6782773,0.8702631
"Gpatch11",341.5759,-0.08949855,0.2157298,-0.4148641,0.6782414,0.8702631
"Uhrf2",540.3976,0.1057666,0.2550292,0.4147236,0.6783442,0.8702882
"Hnrnpa2b1",12739.51,-0.04688332,0.113098,-0.4145372,0.6784808,0.8704025
"Lmntd2",126.8468,0.1295382,0.3125799,0.4144164,0.6785692,0.8704511
"Hcfc1",2180.883,-0.04543268,0.1096465,-0.414356,0.6786134,0.8704511
"Rtl5",223.691,-0.1495366,0.3610001,-0.4142287,0.6787066,0.8705099
"Raet1e",14.54591,0.2379678,0.5748439,0.4139694,0.6788965,0.8706926
"Trmt5",157.155,0.08824055,0.2132355,0.4138174,0.6790078,0.8707409
"Slc25a53",77.01066,0.1441773,0.3484458,0.4137726,0.6790407,0.8707409
"Ctsf",1129.861,0.09244083,0.2234361,0.4137238,0.6790764,0.8707409
"Zxdb",330.5369,-0.1139574,0.2757548,-0.4132563,0.6794188,0.8711191
"Entpd7",136.2564,0.1316755,0.3189129,0.4128886,0.6796883,0.8713437
"Atpsckmt",270.5242,0.06540471,0.158408,0.4128878,0.6796889,0.8713437
"Brd8",1239.482,0.05210848,0.1264187,0.4121896,0.6802005,0.8714203
"Vps53",715.461,0.06188815,0.1502007,0.4120363,0.6803128,0.8714203
"Smpd2",598.6044,0.05981587,0.1451338,0.412143,0.6802346,0.8714203
"Zscan26",1980.237,0.05767599,0.1399331,0.4121683,0.6802161,0.8714203
"Acbd3",1178.571,0.06225087,0.1510837,0.4120291,0.6803181,0.8714203
"Ndufaf4",587.7513,-0.08490633,0.2059139,-0.412339,0.680091,0.8714203
"Mrm2",148.2051,-0.09898569,0.2402336,-0.4120394,0.6803106,0.8714203
"Rbpms",2149.11,-0.08365581,0.202867,-0.4123678,0.6800699,0.8714203
"AI854703",13.93262,-0.2315635,0.5616834,-0.4122669,0.6801438,0.8714203
"Gm15265",54.92411,-0.1867468,0.4524706,-0.4127269,0.6798067,0.8714203
"Trdc",104.7918,0.1839454,0.4462466,0.4122057,0.6801887,0.8714203
"Gm48529",88.95066,0.1374,0.3330565,0.4125427,0.6799417,0.8714203
"Gm6548",137.3367,-0.07858078,0.1907564,-0.411943,0.6803812,0.8714403
"Dnajb14",954.3168,0.05891859,0.1430534,0.4118643,0.6804389,0.8714534
"Lin37",195.412,0.08782847,0.2134308,0.411508,0.6807001,0.8717272
"Syce2",65.19601,-0.1555356,0.3794843,-0.4098604,0.6819083,0.8717803
"Hif3a",24.97545,0.2666019,0.6511892,0.4094078,0.6822404,0.8717803
"Sfmbt1",556.3198,0.07626844,0.185476,0.4112038,0.6809231,0.8717803
"Nek8",183.3998,0.08877181,0.216658,0.4097324,0.6820022,0.8717803
"2210016F16Rik",629.3323,0.06631709,0.1619539,0.4094813,0.6821865,0.8717803
"Pde1b",251.6046,-0.1157663,0.2822579,-0.4101436,0.6817006,0.8717803
"Cr2",6.286768,-0.4202684,1.026699,-0.4093396,0.6822904,0.8717803
"Gapvd1",1506.141,0.06604812,0.1607865,0.4107815,0.6812328,0.8717803
"Mrrf",272.8993,-0.06626696,0.1616764,-0.4098741,0.6818983,0.8717803
"Abcf2",1330.417,-0.06373236,0.1551754,-0.4107116,0.681284,0.8717803
"Cetn2",574.8856,0.08311435,0.2023983,0.4106474,0.6813311,0.8717803
"Smad1",623.3743,0.06386818,0.1553463,0.4111342,0.6809741,0.8717803
"Dnm2",2070.178,0.04932567,0.1201032,0.4106939,0.681297,0.8717803
"Pus7l",47.82249,0.1038899,0.2537442,0.4094276,0.6822259,0.8717803
"Polq",30.44598,0.158476,0.3863443,0.4101936,0.6816639,0.8717803
"Mtrr",286.0171,-0.06582146,0.1600974,-0.4111339,0.6809744,0.8717803
"Dhx8",657.3267,-0.07064973,0.1724162,-0.4097627,0.68198,0.8717803
"Tab3",352.727,0.07850875,0.1918557,0.4092072,0.6823876,0.8717803
"Mag",37.11719,-0.1669627,0.4077284,-0.4094949,0.6821765,0.8717803
"Creb3l2",3307.31,0.07103222,0.173594,0.4091859,0.6824032,0.8717803
"Bloc1s5",348.9459,0.07797878,0.1901183,0.4101594,0.6816891,0.8717803
"Ptges3-ps",88.91714,0.1317808,0.3218073,0.4095022,0.6821711,0.8717803
"Tex264",1201.351,0.05917314,0.1444264,0.4097114,0.6820177,0.8717803
"Msantd2",382.0345,0.09152125,0.2230878,0.4102478,0.6816242,0.8717803
"Tmem18",491.3821,0.06392402,0.1554887,0.4111169,0.6809868,0.8717803
"Olfr1396",24.13954,0.2197334,0.5366504,0.4094536,0.6822068,0.8717803
"Gm5420",8.657371,-0.4149901,1.011412,-0.4103076,0.6815803,0.8717803
"Zfp317",558.3584,-0.06500954,0.1588332,-0.4092944,0.6823236,0.8717803
"Gm12715",382.9856,-0.1609862,0.3918094,-0.4108787,0.6811615,0.8717803
"Zfp773",32.65922,0.1819184,0.443747,0.4099596,0.6818356,0.8717803
"Gm21860",21.70883,-0.3177401,0.7745375,-0.410232,0.6816358,0.8717803
"Ptprv",68.36418,0.1631772,0.3977804,0.4102191,0.6816452,0.8717803
"Mir181a-1hg",8.150314,0.2390378,0.5829574,0.4100433,0.6817742,0.8717803
"Gm7972",14.44091,-0.198406,0.4846836,-0.4093516,0.6822817,0.8717803
"C78859",11.27474,0.2329212,0.5678849,0.4101557,0.6816917,0.8717803
"Trp53bp2",1211.331,-0.06336487,0.1550471,-0.4086815,0.6827734,0.8721319
"Gm16332",5.540427,0.2877313,0.7039672,0.4087282,0.6827391,0.8721319
"1600023N17Rik",5.574051,-0.3607169,0.8828765,-0.40857,0.6828552,0.8721757
"Tnpo2",1552.306,0.06679493,0.1635837,0.4083227,0.6830368,0.8722188
"Tgfbr2",1806.203,0.06707164,0.1642408,0.4083739,0.6829992,0.8722188
"Dhx29",510.0222,-0.06467145,0.1583307,-0.4084579,0.6829375,0.8722188
"Gm45053",13.38133,-0.2475662,0.6063857,-0.4082652,0.683079,0.8722188
"Frg1",529.5756,0.0844462,0.2069558,0.4080397,0.6832445,0.8723696
"Proz",18.02136,-0.2729953,0.6691717,-0.4079601,0.683303,0.8723836
"Rfc4",86.67887,-0.1183526,0.2901912,-0.4078434,0.6833886,0.8724322
"Zdhhc8",860.4928,0.07747024,0.1900118,0.4077129,0.6834845,0.8724939
"Sec62",3028.312,0.05645773,0.1385583,0.4074656,0.6836661,0.8726651
"Xpnpep2",30.35585,0.1462384,0.3591938,0.4071294,0.6839129,0.8728588
"Ndufb10",1893.06,-0.109663,0.2693187,-0.4071868,0.6838708,0.8728588
"Scnn1a",1776.184,-0.0724037,0.1779019,-0.4069867,0.6840178,0.8728713
"Dtx3",1923.491,-0.05410364,0.1329275,-0.407016,0.6839962,0.8728713
"Mettl5",174.496,-0.09226209,0.2268402,-0.4067272,0.6842083,0.8730538
"Zbtb5",272.9927,0.06140264,0.1510069,0.4066215,0.684286,0.8730923
"Gm29188",5.594901,0.2833122,0.6969956,0.4064763,0.6843926,0.8731677
"Kansl1",1306.24,0.06055372,0.1491108,0.4060988,0.68467,0.8732263
"Spata13",1383.592,-0.1061367,0.2612198,-0.4063118,0.6845135,0.8732263
"Cpne5",43.0732,-0.1465194,0.3607933,-0.4061034,0.6846666,0.8732263
"Upf3a",449.7206,0.05563543,0.1370245,0.4060254,0.6847239,0.8732263
"Tceal8",1196.934,-0.07088345,0.1745174,-0.4061683,0.6846189,0.8732263
"Rsph10b",45.92055,-0.2173208,0.5352034,-0.4060527,0.6847039,0.8732263
"Zbtb34",293.9711,-0.08330812,0.2053668,-0.4056552,0.684996,0.8735126
"Hoxa2",33.8139,0.1660262,0.4095555,0.4053814,0.6851972,0.8735265
"Gk",425.8183,-0.0789267,0.1946812,-0.4054151,0.6851724,0.8735265
"Flrt1",118.8643,-0.1749891,0.4315719,-0.4054692,0.6851326,0.8735265
"Ell",524.3946,-0.06652274,0.1640898,-0.4054045,0.6851802,0.8735265
"Bcr",1567.045,0.07167944,0.1769351,0.4051172,0.6853914,0.8735747
"Llph",469.4916,0.0688172,0.170025,0.4047475,0.6856632,0.8735747
"Psmc6",1738.243,-0.04925743,0.1216417,-0.4049385,0.6855227,0.8735747
"Sap130",883.4279,-0.0682168,0.1684669,-0.4049269,0.6855312,0.8735747
"Slc16a2",6317.429,0.07244556,0.1788519,0.4050588,0.6854343,0.8735747
"Dipk2b",36.08125,0.1319661,0.3260186,0.4047809,0.6856385,0.8735747
"Mosmo",650.6986,0.07526985,0.1859478,0.4047903,0.6856317,0.8735747
"Rapgef2",541.0765,0.06764935,0.1670923,0.4048622,0.6855788,0.8735747
"Gm7049",5.448149,-0.3644732,0.8999903,-0.4049746,0.6854962,0.8735747
"Med7",423.9335,-0.06852856,0.1694834,-0.404338,0.6859642,0.8737158
"Doc2b",12.2528,-0.218393,0.5399379,-0.404478,0.6858612,0.8737158
"Colq",92.97196,-0.1503684,0.3718871,-0.4043388,0.6859636,0.8737158
"Fam205a2",22.14435,-1.17619,2.908479,-0.4044003,0.6859183,0.8737158
"Txn2",2030.222,0.09244416,0.2292461,0.4032529,0.6867622,0.8743077
"Rbm25",3115.992,0.06342794,0.1572456,0.4033686,0.6866771,0.8743077
"Tgds",183.4506,-0.07249717,0.1797545,-0.4033121,0.6867187,0.8743077
"Tyro3",213.8591,0.1936078,0.4796694,0.4036276,0.6864866,0.8743077
"Ensa",2079.528,-0.04390616,0.1088671,-0.4033004,0.6867272,0.8743077
"4632404H12Rik",222.4952,-0.07705964,0.1909441,-0.4035717,0.6865277,0.8743077
"Gm2044",5.73787,-0.5692161,1.411378,-0.4033052,0.6867237,0.8743077
"Ddx3x",6570.241,0.04749087,0.1179396,0.4026712,0.6871901,0.8744871
"Sgta",1635.552,-0.05643568,0.1401658,-0.4026353,0.6872165,0.8744871
"Eef1akmt1",251.7777,0.08169953,0.2030484,0.4023648,0.6874156,0.8744871
"Mtmr6",1717.466,0.04459056,0.1107777,0.4025229,0.6872992,0.8744871
"Imp4",709.4428,0.06466251,0.1607124,0.4023493,0.6874269,0.8744871
"Bmp2",165.7727,0.08527341,0.2116813,0.4028386,0.6870669,0.8744871
"Rad23b",2878.582,-0.04689666,0.1164924,-0.4025727,0.6872626,0.8744871
"Trp73",9.351056,-0.4238247,1.052217,-0.4027921,0.6871012,0.8744871
"Awat2",15.61918,-0.3203428,0.7952261,-0.4028324,0.6870715,0.8744871
"Rnf103",827.5136,-0.05978414,0.1485464,-0.402461,0.6873448,0.8744871
"Abce1",1475.708,0.05882187,0.146007,0.4028703,0.6870436,0.8744871
"Rbpjl",15.05112,0.1793593,0.4458688,0.4022693,0.6874859,0.8745015
"Cebpzos",315.977,0.08497231,0.2112911,0.4021575,0.6875681,0.8745455
"Kdm4c",617.5064,0.04944581,0.1229782,0.4020696,0.6876328,0.8745672
"Me2",1590.854,-0.07038029,0.1750776,-0.4019948,0.6876879,0.8745767
"Tinf2",529.8009,0.05147878,0.1282253,0.4014714,0.6880731,0.8745888
"Mrpl27",513.2647,0.07323092,0.1824457,0.4013848,0.6881368,0.8745888
"Xrra1",11.652,-0.3662519,0.9124161,-0.4014089,0.6881191,0.8745888
"Cox18",159.4194,-0.07418594,0.1846403,-0.4017863,0.6878413,0.8745888
"Fam187b",131.7555,0.1044678,0.2601279,0.4016017,0.6879772,0.8745888
"B230217C12Rik",18.19962,-0.2137312,0.5325249,-0.4013544,0.6881592,0.8745888
"Myh8",2634.362,0.3955884,0.9843168,0.4018913,0.687764,0.8745888
"Mkrn3",29.56567,-0.1396609,0.347991,-0.4013347,0.6881737,0.8745888
"Gm32856",27.67193,0.1499293,0.3733972,0.4015277,0.6880317,0.8745888
"D830035M03Rik",10.91187,-0.2244158,0.5588549,-0.4015635,0.6880053,0.8745888
"Pmf1",263.3402,0.06789596,0.1692419,0.401177,0.6882898,0.8746153
"Gm10399",6.660449,-0.3247311,0.809437,-0.4011814,0.6882865,0.8746153
"Gm10817",5.503649,0.3187468,0.7947087,0.4010864,0.6883565,0.8746396
"Rbm47",1185.32,0.07480815,0.1867256,0.4006315,0.6886915,0.8748835
"Gm12276",8.602414,0.2959637,0.7385111,0.4007573,0.6885988,0.8748835
"9330188P03Rik",18.18599,-0.2303441,0.5749512,-0.4006324,0.6886908,0.8748835
"Relt",135.3139,-0.1727923,0.4314973,-0.4004481,0.6888265,0.8749449
"Sugp1",612.8877,-0.05588053,0.1396027,-0.4002826,0.6889484,0.8749449
"Isca2",595.3036,0.05875215,0.1468389,0.400113,0.6890733,0.8749449
"Ngef",332.0664,0.07806714,0.195081,0.400178,0.6890254,0.8749449
"Nptn",2413.983,0.05496699,0.137373,0.4001296,0.689061,0.8749449
"Tgfb2",187.385,-0.1313065,0.328106,-0.4001952,0.6890128,0.8749449
"Gm21926",280.613,0.07476747,0.1867357,0.4003919,0.6888679,0.8749449
"Cltrn",7.32584,0.4785754,1.196904,0.3998444,0.6892711,0.8751355
"Uhrf1bp1l",1054.704,-0.08114292,0.2030619,-0.3995969,0.6894535,0.8751855
"Dnajc17",137.575,0.0960531,0.2403485,0.399641,0.6894209,0.8751855
"Inka2",241.7543,0.0957333,0.2395277,0.3996753,0.6893957,0.8751855
"Trappc13",729.5454,-0.04424413,0.11079,-0.3993512,0.6896345,0.8752873
"Trim8",1080.208,0.05871559,0.1470333,0.3993352,0.6896462,0.8752873
"Minar2",8.228441,-0.3542706,0.8872427,-0.3992939,0.6896767,0.8752873
"Dscc1",11.18175,0.2945924,0.7381084,0.399118,0.6898062,0.8753219
"Add3",2482.554,-0.09550252,0.2392613,-0.3991558,0.6897784,0.8753219
"Helt",7.716829,-0.4427286,1.109421,-0.3990629,0.6898469,0.8753219
"Wdr86",30.61311,0.1793108,0.4494045,0.3989964,0.6898959,0.8753235
"Tmed4",1639.31,0.0511256,0.1281885,0.3988315,0.6900173,0.87533
"Ptprm",1387.078,0.07573065,0.1898731,0.3988488,0.6900046,0.87533
"Matn1",71.42145,-0.9030903,2.264545,-0.3987955,0.6900439,0.87533
"Prrg2",487.5997,0.06765774,0.1697014,0.3986869,0.6901239,0.8753654
"Xdh",1186.823,0.09103502,0.2283708,0.3986281,0.6901672,0.8753654
"Dnajb9",2797.22,-0.1158619,0.2908202,-0.398397,0.6903376,0.8754658
"Zfp820",108.4284,-0.115887,0.2908872,-0.3983914,0.6903417,0.8754658
"Zfp266",828.2331,-0.07888412,0.1980739,-0.398256,0.6904415,0.8755319
"Dnajc19",622.4576,-0.08808086,0.221348,-0.3979293,0.6906823,0.8757768
"Zfp653",227.0732,-0.0634507,0.1596077,-0.3975415,0.6909682,0.8758973
"Tmem37",659.5263,0.08507969,0.2139837,0.397599,0.6909258,0.8758973
"Zbtb16",653.1777,-0.1387202,0.3488698,-0.3976274,0.6909049,0.8758973
"Gm44423",23.9729,-0.2019214,0.5079006,-0.3975609,0.6909539,0.8758973
"Gm48069",15.1113,-0.2013417,0.506554,-0.3974733,0.6910185,0.8759007
"Slc37a3",891.6478,0.06022602,0.1516788,0.3970628,0.6913211,0.8761028
"Isy1",493.0428,-0.07687201,0.1935632,-0.3971416,0.6912631,0.8761028
"Gm11837",95.99341,-0.1834368,0.4619747,-0.3970712,0.691315,0.8761028
"Dusp11",2671.244,0.06156942,0.1551885,0.3967396,0.6915595,0.8762736
"Shisa4",1696.652,-0.07251652,0.1827745,-0.396754,0.6915489,0.8762736
"Ficd",437.4143,0.07396679,0.1864618,0.396686,0.691599,0.8762736
"Rmnd5b",601.2244,0.05987802,0.1511442,0.3961649,0.6919834,0.8767001
"Grb10",1122.597,0.07716831,0.1949357,0.3958654,0.6922043,0.8767693
"Cryl1",507.9463,0.07288971,0.1841732,0.3957673,0.6922767,0.8767693
"Wdr47",488.4974,0.09823159,0.2480579,0.3960027,0.692103,0.8767693
"Bivm",311.1739,0.06583153,0.1663144,0.3958257,0.6922336,0.8767693
"Kcnj15",3179.681,0.06962379,0.1758944,0.3958271,0.6922326,0.8767693
"Borcs8",241.3173,0.07736106,0.1955475,0.3956127,0.6923908,0.8767952
"Pcyox1l",59.62438,0.1348015,0.3408471,0.3954898,0.6924815,0.8767952
"Hsdl1",652.5783,-0.0596439,0.1508137,-0.3954807,0.6924882,0.8767952
"Fam126b",521.2151,-0.07551863,0.190953,-0.3954829,0.6924865,0.8767952
"Sbf1",2129.55,0.08060231,0.2039166,0.395271,0.6926429,0.8769306
"Arid5b",479.8169,0.1244177,0.3148243,0.3951972,0.6926973,0.8769338
"Ppfia1",1535.597,-0.06471614,0.1638079,-0.3950735,0.6927887,0.8769338
"Fam124b",4.425457,0.3475704,0.879714,0.3950948,0.6927729,0.8769338
"Rbm41",110.3941,0.1175799,0.2979005,0.3946951,0.6930679,0.8772268
"Trim36",450.3993,-0.1307406,0.3314921,-0.3944004,0.6932854,0.87726
"Ccdc115",454.9497,0.05941782,0.1506782,0.3943359,0.6933331,0.87726
"Tsen2",128.0855,-0.07757372,0.1966682,-0.3944396,0.6932565,0.87726
"Depp1",116.6627,-0.1354145,0.3433352,-0.3944091,0.6932791,0.87726
"Irs4",58.6443,-0.3628892,0.9202129,-0.3943536,0.69332,0.87726
"Pigg",574.4282,-0.05180103,0.1313846,-0.3942701,0.6933816,0.877261
"Gm9752",78.71045,0.08826201,0.2239558,0.3941045,0.6935039,0.8772948
"Gm10687",73.48679,-0.102279,0.2595082,-0.3941263,0.6934878,0.8772948
"Gorasp1",621.6943,0.0697016,0.1769056,0.3940044,0.6935778,0.8773279
"BC065397",41.79328,-0.1587183,0.4029318,-0.3939087,0.6936484,0.8773568
"Ucn2",5.485755,-0.3394746,0.8619639,-0.3938385,0.6937003,0.877362
"Ttll7",1208.609,0.07560931,0.192047,0.3937022,0.6938009,0.8774288
"Fbxo7",626.3831,0.07575711,0.1928378,0.392854,0.6944273,0.8774503
"Por",2737.532,-0.07854478,0.1999021,-0.3929162,0.6943813,0.8774503
"Eif1b",587.5188,-0.06031732,0.1535931,-0.3927087,0.6945347,0.8774503
"Hsd17b12",1354.691,0.04347301,0.1105539,0.3932291,0.6941503,0.8774503
"Nfe2l3",84.36326,-0.1786841,0.4545654,-0.3930877,0.6942547,0.8774503
"Syde2",232.2576,-0.07251762,0.184657,-0.3927153,0.6945298,0.8774503
"L3mbtl4",21.34852,-0.2027059,0.5152406,-0.3934199,0.6940093,0.8774503
"Gm14117",9.672825,0.2748422,0.6984365,0.3935107,0.6939423,0.8774503
"Gm4737",8.496934,0.2907533,0.7395868,0.3931294,0.6942239,0.8774503
"Ccdc69",101.0174,-0.1305038,0.3321041,-0.3929606,0.6943486,0.8774503
"AA386476",5.736737,0.328558,0.834933,0.3935142,0.6939397,0.8774503
"Arfip1",1213.53,0.05153486,0.1310718,0.3931803,0.6941863,0.8774503
"Sbk3",28.51837,-0.1994029,0.5076948,-0.3927615,0.6944957,0.8774503
"A430103D13Rik",13.81616,-0.1998804,0.5085671,-0.3930266,0.6942999,0.8774503
"Shld3",29.92442,0.1486678,0.3781765,0.3931175,0.6942327,0.8774503
"C1d",491.6862,-0.09500428,0.2420211,-0.3925454,0.6946552,0.8774691
"Rab14",3228.662,0.04122489,0.1050578,0.3924021,0.6947611,0.8774691
"Phtf1",504.3089,-0.04833763,0.1231955,-0.3923651,0.6947885,0.8774691
"Ccdc134",508.3748,0.08066796,0.2055695,0.3924121,0.6947538,0.8774691
"1110035H17Rik",18.95786,-0.2406875,0.6131377,-0.3925504,0.6946515,0.8774691
"Pank3",1354.23,-0.04600075,0.117368,-0.3919362,0.6951054,0.8777345
"Tbc1d14",1674.712,-0.05018347,0.1280435,-0.3919253,0.6951134,0.8777345
"Tmem91",5.511267,-0.382496,0.9761987,-0.3918219,0.6951898,0.8777345
"4933433G19Rik",6.473723,-0.3002986,0.7664065,-0.3918267,0.6951862,0.8777345
"Dlx5",8.74416,0.3544192,0.9050626,0.3915963,0.6953565,0.8778846
"Gnl3l",1092.825,-0.05423666,0.138539,-0.3914903,0.6954349,0.8779232
"Arrdc4",439.1902,0.0586732,0.1498976,0.3914219,0.6954854,0.8779266
"Mrpl51",1507.529,-0.07719775,0.1973947,-0.3910832,0.6957357,0.8781218
